DateKey,Date,DayNumber,DayName,DayOfWeekISO,WeekOfYear,Month,MonthName,MonthShort,Quarter,QuarterNum,Year,YearQuarter,YearMonth,MonthStartFlag,MonthEndFlag,QuarterStartFlag,QuarterEndFlag,YearStartFlag,YearEndFlag,IsWeekendFlag
20180924,43367,24,Monday,1,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,No
20180925,43368,25,Tuesday,2,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,No
20180926,43369,26,Wednesday,3,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,No
20180927,43370,27,Thursday,4,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,No
20180928,43371,28,Friday,5,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,No
20180929,43372,29,Saturday,6,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,No,No,No,No,No,Yes
20180930,43373,30,Sunday,7,39,9,September,Sep,Q3,3,2018,2018 Q3,2018-09,No,Yes,No,Yes,No,No,Yes
20181001,43374,1,Monday,1,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,Yes,No,Yes,No,No,No,No
20181002,43375,2,Tuesday,2,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181003,43376,3,Wednesday,3,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181004,43377,4,Thursday,4,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181005,43378,5,Friday,5,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181006,43379,6,Saturday,6,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181007,43380,7,Sunday,7,40,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181008,43381,8,Monday,1,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181009,43382,9,Tuesday,2,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181010,43383,10,Wednesday,3,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181011,43384,11,Thursday,4,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181012,43385,12,Friday,5,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181013,43386,13,Saturday,6,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181014,43387,14,Sunday,7,41,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181015,43388,15,Monday,1,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181016,43389,16,Tuesday,2,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181017,43390,17,Wednesday,3,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181018,43391,18,Thursday,4,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181019,43392,19,Friday,5,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181020,43393,20,Saturday,6,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181021,43394,21,Sunday,7,42,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181022,43395,22,Monday,1,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181023,43396,23,Tuesday,2,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181024,43397,24,Wednesday,3,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181025,43398,25,Thursday,4,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181026,43399,26,Friday,5,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181027,43400,27,Saturday,6,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181028,43401,28,Sunday,7,43,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,Yes
20181029,43402,29,Monday,1,44,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181030,43403,30,Tuesday,2,44,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,No,No,No,No,No,No
20181031,43404,31,Wednesday,3,44,10,October,Oct,Q4,4,2018,2018 Q4,2018-10,No,Yes,No,No,No,No,No
20181101,43405,1,Thursday,4,44,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,Yes,No,No,No,No,No,No
20181102,43406,2,Friday,5,44,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181103,43407,3,Saturday,6,44,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181104,43408,4,Sunday,7,44,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181105,43409,5,Monday,1,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181106,43410,6,Tuesday,2,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181107,43411,7,Wednesday,3,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181108,43412,8,Thursday,4,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181109,43413,9,Friday,5,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181110,43414,10,Saturday,6,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181111,43415,11,Sunday,7,45,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181112,43416,12,Monday,1,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181113,43417,13,Tuesday,2,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181114,43418,14,Wednesday,3,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181115,43419,15,Thursday,4,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181116,43420,16,Friday,5,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181117,43421,17,Saturday,6,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181118,43422,18,Sunday,7,46,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181119,43423,19,Monday,1,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181120,43424,20,Tuesday,2,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181121,43425,21,Wednesday,3,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181122,43426,22,Thursday,4,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181123,43427,23,Friday,5,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181124,43428,24,Saturday,6,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181125,43429,25,Sunday,7,47,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,Yes
20181126,43430,26,Monday,1,48,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181127,43431,27,Tuesday,2,48,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181128,43432,28,Wednesday,3,48,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181129,43433,29,Thursday,4,48,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,No,No,No,No,No,No
20181130,43434,30,Friday,5,48,11,November,Nov,Q4,4,2018,2018 Q4,2018-11,No,Yes,No,No,No,No,No
20181201,43435,1,Saturday,6,48,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,Yes,No,No,No,No,No,Yes
20181202,43436,2,Sunday,7,48,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181203,43437,3,Monday,1,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181204,43438,4,Tuesday,2,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181205,43439,5,Wednesday,3,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181206,43440,6,Thursday,4,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181207,43441,7,Friday,5,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181208,43442,8,Saturday,6,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181209,43443,9,Sunday,7,49,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181210,43444,10,Monday,1,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181211,43445,11,Tuesday,2,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181212,43446,12,Wednesday,3,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181213,43447,13,Thursday,4,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181214,43448,14,Friday,5,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181215,43449,15,Saturday,6,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181216,43450,16,Sunday,7,50,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181217,43451,17,Monday,1,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181218,43452,18,Tuesday,2,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181219,43453,19,Wednesday,3,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181220,43454,20,Thursday,4,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181221,43455,21,Friday,5,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181222,43456,22,Saturday,6,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181223,43457,23,Sunday,7,51,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181224,43458,24,Monday,1,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181225,43459,25,Tuesday,2,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181226,43460,26,Wednesday,3,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181227,43461,27,Thursday,4,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181228,43462,28,Friday,5,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,No
20181229,43463,29,Saturday,6,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181230,43464,30,Sunday,7,52,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,No,No,No,No,No,Yes
20181231,43465,31,Monday,1,1,12,December,Dec,Q4,4,2018,2018 Q4,2018-12,No,Yes,No,Yes,No,Yes,No
20190101,43466,1,Tuesday,2,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,Yes,No,Yes,No,Yes,No,No
20190102,43467,2,Wednesday,3,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190103,43468,3,Thursday,4,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190104,43469,4,Friday,5,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190105,43470,5,Saturday,6,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190106,43471,6,Sunday,7,1,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190107,43472,7,Monday,1,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190108,43473,8,Tuesday,2,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190109,43474,9,Wednesday,3,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190110,43475,10,Thursday,4,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190111,43476,11,Friday,5,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190112,43477,12,Saturday,6,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190113,43478,13,Sunday,7,2,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190114,43479,14,Monday,1,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190115,43480,15,Tuesday,2,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190116,43481,16,Wednesday,3,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190117,43482,17,Thursday,4,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190118,43483,18,Friday,5,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190119,43484,19,Saturday,6,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190120,43485,20,Sunday,7,3,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190121,43486,21,Monday,1,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190122,43487,22,Tuesday,2,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190123,43488,23,Wednesday,3,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190124,43489,24,Thursday,4,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190125,43490,25,Friday,5,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190126,43491,26,Saturday,6,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190127,43492,27,Sunday,7,4,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,Yes
20190128,43493,28,Monday,1,5,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190129,43494,29,Tuesday,2,5,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190130,43495,30,Wednesday,3,5,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,No,No,No,No,No,No
20190131,43496,31,Thursday,4,5,1,January,Jan,Q1,1,2019,2019 Q1,2019-01,No,Yes,No,No,No,No,No
20190201,43497,1,Friday,5,5,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,Yes,No,No,No,No,No,No
20190202,43498,2,Saturday,6,5,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190203,43499,3,Sunday,7,5,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190204,43500,4,Monday,1,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190205,43501,5,Tuesday,2,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190206,43502,6,Wednesday,3,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190207,43503,7,Thursday,4,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190208,43504,8,Friday,5,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190209,43505,9,Saturday,6,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190210,43506,10,Sunday,7,6,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190211,43507,11,Monday,1,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190212,43508,12,Tuesday,2,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190213,43509,13,Wednesday,3,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190214,43510,14,Thursday,4,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190215,43511,15,Friday,5,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190216,43512,16,Saturday,6,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190217,43513,17,Sunday,7,7,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190218,43514,18,Monday,1,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190219,43515,19,Tuesday,2,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190220,43516,20,Wednesday,3,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190221,43517,21,Thursday,4,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190222,43518,22,Friday,5,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190223,43519,23,Saturday,6,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190224,43520,24,Sunday,7,8,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,Yes
20190225,43521,25,Monday,1,9,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190226,43522,26,Tuesday,2,9,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190227,43523,27,Wednesday,3,9,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,No,No,No,No,No,No
20190228,43524,28,Thursday,4,9,2,February,Feb,Q1,1,2019,2019 Q1,2019-02,No,Yes,No,No,No,No,No
20190301,43525,1,Friday,5,9,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,Yes,No,No,No,No,No,No
20190302,43526,2,Saturday,6,9,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190303,43527,3,Sunday,7,9,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190304,43528,4,Monday,1,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190305,43529,5,Tuesday,2,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190306,43530,6,Wednesday,3,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190307,43531,7,Thursday,4,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190308,43532,8,Friday,5,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190309,43533,9,Saturday,6,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190310,43534,10,Sunday,7,10,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190311,43535,11,Monday,1,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190312,43536,12,Tuesday,2,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190313,43537,13,Wednesday,3,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190314,43538,14,Thursday,4,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190315,43539,15,Friday,5,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190316,43540,16,Saturday,6,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190317,43541,17,Sunday,7,11,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190318,43542,18,Monday,1,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190319,43543,19,Tuesday,2,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190320,43544,20,Wednesday,3,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190321,43545,21,Thursday,4,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190322,43546,22,Friday,5,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190323,43547,23,Saturday,6,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190324,43548,24,Sunday,7,12,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190325,43549,25,Monday,1,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190326,43550,26,Tuesday,2,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190327,43551,27,Wednesday,3,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190328,43552,28,Thursday,4,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190329,43553,29,Friday,5,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,No
20190330,43554,30,Saturday,6,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,No,No,No,No,No,Yes
20190331,43555,31,Sunday,7,13,3,March,Mar,Q1,1,2019,2019 Q1,2019-03,No,Yes,No,Yes,No,No,Yes
20190401,43556,1,Monday,1,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,Yes,No,Yes,No,No,No,No
20190402,43557,2,Tuesday,2,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190403,43558,3,Wednesday,3,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190404,43559,4,Thursday,4,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190405,43560,5,Friday,5,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190406,43561,6,Saturday,6,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190407,43562,7,Sunday,7,14,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190408,43563,8,Monday,1,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190409,43564,9,Tuesday,2,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190410,43565,10,Wednesday,3,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190411,43566,11,Thursday,4,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190412,43567,12,Friday,5,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190413,43568,13,Saturday,6,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190414,43569,14,Sunday,7,15,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190415,43570,15,Monday,1,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190416,43571,16,Tuesday,2,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190417,43572,17,Wednesday,3,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190418,43573,18,Thursday,4,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190419,43574,19,Friday,5,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190420,43575,20,Saturday,6,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190421,43576,21,Sunday,7,16,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190422,43577,22,Monday,1,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190423,43578,23,Tuesday,2,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190424,43579,24,Wednesday,3,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190425,43580,25,Thursday,4,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190426,43581,26,Friday,5,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190427,43582,27,Saturday,6,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190428,43583,28,Sunday,7,17,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,Yes
20190429,43584,29,Monday,1,18,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,No,No,No,No,No,No
20190430,43585,30,Tuesday,2,18,4,April,Apr,Q2,2,2019,2019 Q2,2019-04,No,Yes,No,No,No,No,No
20190501,43586,1,Wednesday,3,18,5,May,May,Q2,2,2019,2019 Q2,2019-05,Yes,No,No,No,No,No,No
20190502,43587,2,Thursday,4,18,5,May,May,Q2,2,2019,2019 Q2,2019-05,No,No,No,No,No,No,No
20190503,43588,3,Friday,5,18,5,May,May,Q2,2,2019,2019 Q2,2019-05,No,No,No,No,No,No,No
20190504,43589,4,Saturday,6,18,5,May,May,Q2,2,2019,2019 Q2,2019-05,No,No,No,No,No,No,Yes
20190505,43590,5,Sunday,7,18,5,May,May,Q2,2,2019,2019 Q2,2019-05,No,No,No,No,No,No,Yes
